video_id,frame_id,timestamp_seconds,output_path,status,split,annotated,reviewed
video-6,video-6__f003227__t107.600,107.6,data\frames\video-6\frame_000539.png,selected,val,False,False
video-6,video-6__f003233__t107.800,107.8,data\frames\video-6\frame_000540.png,selected,val,False,False
video-6,video-6__f003239__t108.000,108.0,data\frames\video-6\frame_000541.png,selected,val,True,False
video-6,video-6__f003245__t108.200,108.2,data\frames\video-6\frame_000542.png,selected,val,False,False
video-6,video-6__f003251__t108.400,108.4,data\frames\video-6\frame_000543.png,selected,val,False,False
video-6,video-6__f003257__t108.600,108.6,data\frames\video-6\frame_000544.png,selected,val,False,False
video-6,video-6__f003263__t108.800,108.8,data\frames\video-6\frame_000545.png,selected,val,False,False
video-6,video-6__f003269__t109.000,109.0,data\frames\video-6\frame_000546.png,selected,val,True,False
video-6,video-6__f003275__t109.200,109.2,data\frames\video-6\frame_000547.png,selected,val,False,False
video-6,video-6__f003281__t109.400,109.4,data\frames\video-6\frame_000548.png,selected,val,False,False
video-6,video-6__f003287__t109.600,109.6,data\frames\video-6\frame_000549.png,selected,val,False,False
video-6,video-6__f003293__t109.800,109.8,data\frames\video-6\frame_000550.png,selected,val,False,False
video-6,video-6__f003299__t110.000,110.0,data\frames\video-6\frame_000551.png,selected,val,True,False
video-6,video-6__f003305__t110.200,110.2,data\frames\video-6\frame_000552.png,excluded_duplicate,val,False,False
video-6,video-6__f003311__t110.400,110.4,data\frames\video-6\frame_000553.png,selected,val,False,False
video-6,video-6__f003317__t110.600,110.6,data\frames\video-6\frame_000554.png,excluded_duplicate,val,False,False
video-6,video-6__f003323__t110.800,110.8,data\frames\video-6\frame_000555.png,excluded_duplicate,val,False,False
video-6,video-6__f003329__t111.000,111.0,data\frames\video-6\frame_000556.png,excluded_duplicate,val,True,False
video-6,video-6__f003335__t111.200,111.2,data\frames\video-6\frame_000557.png,excluded_duplicate,val,False,False
video-6,video-6__f003341__t111.400,111.4,data\frames\video-6\frame_000558.png,selected,val,False,False
video-6,video-6__f003347__t111.600,111.6,data\frames\video-6\frame_000559.png,excluded_duplicate,val,False,False
video-6,video-6__f003353__t111.800,111.8,data\frames\video-6\frame_000560.png,excluded_duplicate,val,False,False
video-6,video-6__f003359__t112.000,112.0,data\frames\video-6\frame_000561.png,selected,val,True,False
video-6,video-6__f003365__t112.200,112.2,data\frames\video-6\frame_000562.png,selected,val,False,False
video-6,video-6__f003371__t112.400,112.4,data\frames\video-6\frame_000563.png,selected,val,False,False
video-6,video-6__f003377__t112.600,112.6,data\frames\video-6\frame_000564.png,selected,val,False,False
video-6,video-6__f003383__t112.800,112.8,data\frames\video-6\frame_000565.png,selected,val,False,False
video-6,video-6__f003389__t113.000,113.0,data\frames\video-6\frame_000566.png,selected,val,True,False
video-6,video-6__f003395__t113.200,113.2,data\frames\video-6\frame_000567.png,selected,val,False,False
video-6,video-6__f003401__t113.400,113.4,data\frames\video-6\frame_000568.png,selected,val,False,False
video-6,video-6__f003407__t113.600,113.6,data\frames\video-6\frame_000569.png,selected,val,False,False
video-6,video-6__f003413__t113.800,113.8,data\frames\video-6\frame_000570.png,selected,val,False,False
video-6,video-6__f003419__t114.000,114.0,data\frames\video-6\frame_000571.png,selected,val,True,False
video-6,video-6__f003425__t114.200,114.2,data\frames\video-6\frame_000572.png,selected,val,False,False
video-6,video-6__f003431__t114.400,114.4,data\frames\video-6\frame_000573.png,selected,val,False,False
video-6,video-6__f003437__t114.600,114.6,data\frames\video-6\frame_000574.png,selected,val,False,False
video-6,video-6__f003443__t114.800,114.8,data\frames\video-6\frame_000575.png,selected,val,False,False
video-6,video-6__f003449__t115.000,115.0,data\frames\video-6\frame_000576.png,selected,val,True,False
video-6,video-6__f003455__t115.200,115.2,data\frames\video-6\frame_000577.png,selected,val,False,False
video-6,video-6__f003461__t115.400,115.4,data\frames\video-6\frame_000578.png,selected,val,False,False
video-6,video-6__f003467__t115.600,115.6,data\frames\video-6\frame_000579.png,selected,val,False,False
video-6,video-6__f003473__t115.800,115.8,data\frames\video-6\frame_000580.png,selected,val,False,False
video-6,video-6__f003479__t116.000,116.0,data\frames\video-6\frame_000581.png,selected,val,True,False
video-6,video-6__f003485__t116.200,116.2,data\frames\video-6\frame_000582.png,selected,val,False,False
video-6,video-6__f003491__t116.400,116.4,data\frames\video-6\frame_000583.png,selected,val,False,False
video-6,video-6__f003497__t116.600,116.6,data\frames\video-6\frame_000584.png,selected,val,False,False
video-6,video-6__f003503__t116.800,116.8,data\frames\video-6\frame_000585.png,selected,val,False,False
video-6,video-6__f003509__t117.000,117.0,data\frames\video-6\frame_000586.png,selected,val,True,False
video-6,video-6__f003515__t117.200,117.2,data\frames\video-6\frame_000587.png,selected,val,False,False
video-6,video-6__f003521__t117.400,117.4,data\frames\video-6\frame_000588.png,selected,val,False,False
video-6,video-6__f003527__t117.600,117.6,data\frames\video-6\frame_000589.png,selected,val,False,False
video-6,video-6__f003533__t117.800,117.8,data\frames\video-6\frame_000590.png,selected,val,False,False
video-6,video-6__f003539__t118.000,118.0,data\frames\video-6\frame_000591.png,selected,val,True,False
video-6,video-6__f003545__t118.200,118.2,data\frames\video-6\frame_000592.png,selected,val,False,False
video-6,video-6__f003551__t118.400,118.4,data\frames\video-6\frame_000593.png,selected,val,False,False
video-6,video-6__f003557__t118.600,118.6,data\frames\video-6\frame_000594.png,selected,val,False,False
video-6,video-6__f003563__t118.800,118.8,data\frames\video-6\frame_000595.png,selected,val,False,False
video-6,video-6__f003569__t119.000,119.0,data\frames\video-6\frame_000596.png,selected,val,True,False
video-6,video-6__f003575__t119.200,119.2,data\frames\video-6\frame_000597.png,selected,val,False,False
video-6,video-6__f003581__t119.400,119.4,data\frames\video-6\frame_000598.png,selected,val,False,False
video-6,video-6__f003587__t119.600,119.6,data\frames\video-6\frame_000599.png,selected,val,False,False
video-6,video-6__f003593__t119.800,119.8,data\frames\video-6\frame_000600.png,selected,val,False,False
video-6,video-6__f003599__t120.000,120.0,data\frames\video-6\frame_000601.png,selected,val,True,False
video-6,video-6__f003605__t120.200,120.2,data\frames\video-6\frame_000602.png,selected,val,False,False
video-6,video-6__f003611__t120.400,120.4,data\frames\video-6\frame_000603.png,selected,val,False,False
video-6,video-6__f003617__t120.600,120.6,data\frames\video-6\frame_000604.png,selected,val,False,False
video-6,video-6__f003623__t120.800,120.8,data\frames\video-6\frame_000605.png,selected,val,False,False
video-6,video-6__f003629__t121.000,121.0,data\frames\video-6\frame_000606.png,selected,val,True,False
video-6,video-6__f003635__t121.200,121.2,data\frames\video-6\frame_000607.png,selected,val,False,False
video-6,video-6__f003641__t121.400,121.4,data\frames\video-6\frame_000608.png,selected,val,False,False
video-6,video-6__f003647__t121.600,121.6,data\frames\video-6\frame_000609.png,selected,val,False,False
video-6,video-6__f003653__t121.800,121.8,data\frames\video-6\frame_000610.png,selected,val,False,False
video-6,video-6__f003659__t122.000,122.0,data\frames\video-6\frame_000611.png,selected,val,True,False
video-6,video-6__f003665__t122.200,122.2,data\frames\video-6\frame_000612.png,selected,val,False,False
video-6,video-6__f003671__t122.400,122.4,data\frames\video-6\frame_000613.png,selected,val,False,False
video-6,video-6__f003677__t122.600,122.6,data\frames\video-6\frame_000614.png,selected,val,False,False
video-6,video-6__f003683__t122.800,122.8,data\frames\video-6\frame_000615.png,selected,val,False,False
video-6,video-6__f003689__t123.000,123.0,data\frames\video-6\frame_000616.png,selected,val,True,False
video-6,video-6__f003695__t123.200,123.2,data\frames\video-6\frame_000617.png,selected,val,False,False
video-6,video-6__f003701__t123.400,123.4,data\frames\video-6\frame_000618.png,selected,val,False,False
video-6,video-6__f003707__t123.600,123.6,data\frames\video-6\frame_000619.png,selected,val,False,False
video-6,video-6__f003713__t123.800,123.8,data\frames\video-6\frame_000620.png,selected,val,False,False
video-6,video-6__f003719__t124.000,124.0,data\frames\video-6\frame_000621.png,selected,val,True,False
video-6,video-6__f003725__t124.200,124.2,data\frames\video-6\frame_000622.png,selected,val,False,False
video-6,video-6__f003731__t124.400,124.4,data\frames\video-6\frame_000623.png,selected,val,False,False
video-6,video-6__f003737__t124.600,124.6,data\frames\video-6\frame_000624.png,selected,val,False,False
video-6,video-6__f003743__t124.800,124.8,data\frames\video-6\frame_000625.png,selected,val,False,False
video-6,video-6__f003749__t125.000,125.0,data\frames\video-6\frame_000626.png,selected,val,True,False
video-6,video-6__f003755__t125.200,125.2,data\frames\video-6\frame_000627.png,selected,val,False,False
video-6,video-6__f003761__t125.400,125.4,data\frames\video-6\frame_000628.png,selected,val,False,False
video-6,video-6__f003767__t125.600,125.6,data\frames\video-6\frame_000629.png,selected,val,False,False
video-6,video-6__f003773__t125.800,125.8,data\frames\video-6\frame_000630.png,selected,val,False,False
video-6,video-6__f003779__t126.000,126.0,data\frames\video-6\frame_000631.png,selected,val,True,False
video-6,video-6__f003785__t126.200,126.2,data\frames\video-6\frame_000632.png,selected,val,False,False
video-6,video-6__f003791__t126.400,126.4,data\frames\video-6\frame_000633.png,selected,val,False,False
video-6,video-6__f003797__t126.600,126.6,data\frames\video-6\frame_000634.png,selected,val,False,False
video-6,video-6__f003803__t126.800,126.8,data\frames\video-6\frame_000635.png,selected,val,False,False
video-6,video-6__f003809__t127.000,127.0,data\frames\video-6\frame_000636.png,selected,val,True,False
video-6,video-6__f003815__t127.200,127.2,data\frames\video-6\frame_000637.png,selected,val,False,False
video-6,video-6__f003821__t127.400,127.4,data\frames\video-6\frame_000638.png,selected,val,False,False
video-6,video-6__f003827__t127.600,127.6,data\frames\video-6\frame_000639.png,selected,val,False,False
video-6,video-6__f003833__t127.800,127.8,data\frames\video-6\frame_000640.png,selected,val,False,False
video-6,video-6__f003839__t128.000,128.0,data\frames\video-6\frame_000641.png,selected,val,True,False
video-6,video-6__f003845__t128.200,128.2,data\frames\video-6\frame_000642.png,selected,val,False,False
video-6,video-6__f003851__t128.400,128.4,data\frames\video-6\frame_000643.png,selected,val,False,False
video-6,video-6__f003857__t128.600,128.6,data\frames\video-6\frame_000644.png,selected,val,False,False
video-6,video-6__f003863__t128.800,128.8,data\frames\video-6\frame_000645.png,selected,val,False,False
video-6,video-6__f003869__t129.000,129.0,data\frames\video-6\frame_000646.png,selected,val,True,False
video-6,video-6__f003875__t129.200,129.2,data\frames\video-6\frame_000647.png,selected,val,False,False
video-6,video-6__f003881__t129.400,129.4,data\frames\video-6\frame_000648.png,selected,val,False,False
video-6,video-6__f003887__t129.600,129.6,data\frames\video-6\frame_000649.png,selected,val,False,False
video-6,video-6__f003893__t129.800,129.8,data\frames\video-6\frame_000650.png,selected,val,False,False
video-6,video-6__f003899__t130.000,130.0,data\frames\video-6\frame_000651.png,selected,val,True,False
video-6,video-6__f003905__t130.200,130.2,data\frames\video-6\frame_000652.png,selected,val,False,False
video-6,video-6__f003911__t130.400,130.4,data\frames\video-6\frame_000653.png,selected,val,False,False
video-6,video-6__f003917__t130.600,130.6,data\frames\video-6\frame_000654.png,selected,val,False,False
video-6,video-6__f003923__t130.800,130.8,data\frames\video-6\frame_000655.png,selected,val,False,False
video-6,video-6__f003929__t131.000,131.0,data\frames\video-6\frame_000656.png,selected,val,True,False
video-6,video-6__f003935__t131.200,131.2,data\frames\video-6\frame_000657.png,selected,val,False,False
video-6,video-6__f003941__t131.400,131.4,data\frames\video-6\frame_000658.png,selected,val,False,False
video-6,video-6__f003947__t131.600,131.6,data\frames\video-6\frame_000659.png,selected,val,False,False
video-6,video-6__f003953__t131.800,131.8,data\frames\video-6\frame_000660.png,selected,val,False,False
video-6,video-6__f003959__t132.000,132.0,data\frames\video-6\frame_000661.png,excluded_duplicate,val,True,False
video-6,video-6__f003965__t132.200,132.2,data\frames\video-6\frame_000662.png,selected,val,False,False
video-6,video-6__f003971__t132.400,132.4,data\frames\video-6\frame_000663.png,excluded_duplicate,val,False,False
video-6,video-6__f003977__t132.600,132.6,data\frames\video-6\frame_000664.png,selected,val,False,False
video-6,video-6__f003983__t132.800,132.8,data\frames\video-6\frame_000665.png,selected,val,False,False
video-6,video-6__f003989__t133.000,133.0,data\frames\video-6\frame_000666.png,selected,val,True,False
video-6,video-6__f003995__t133.200,133.2,data\frames\video-6\frame_000667.png,selected,val,False,False
video-6,video-6__f004001__t133.400,133.4,data\frames\video-6\frame_000668.png,selected,val,False,False
video-6,video-6__f004007__t133.600,133.6,data\frames\video-6\frame_000669.png,selected,val,False,False
video-6,video-6__f004013__t133.800,133.8,data\frames\video-6\frame_000670.png,selected,val,False,False
video-6,video-6__f004019__t134.000,134.0,data\frames\video-6\frame_000671.png,selected,val,True,False
video-6,video-6__f004025__t134.200,134.2,data\frames\video-6\frame_000672.png,selected,val,False,False
video-6,video-6__f004031__t134.400,134.4,data\frames\video-6\frame_000673.png,selected,val,False,False
video-6,video-6__f004037__t134.600,134.6,data\frames\video-6\frame_000674.png,selected,val,False,False
video-6,video-6__f004043__t134.800,134.8,data\frames\video-6\frame_000675.png,selected,val,False,False
video-6,video-6__f004049__t135.000,135.0,data\frames\video-6\frame_000676.png,selected,val,True,False
video-6,video-6__f004055__t135.200,135.2,data\frames\video-6\frame_000677.png,selected,val,False,False
video-6,video-6__f004061__t135.400,135.4,data\frames\video-6\frame_000678.png,selected,val,False,False
video-6,video-6__f004067__t135.600,135.6,data\frames\video-6\frame_000679.png,selected,val,False,False
video-6,video-6__f004073__t135.800,135.8,data\frames\video-6\frame_000680.png,selected,val,False,False
video-6,video-6__f004079__t136.000,136.0,data\frames\video-6\frame_000681.png,selected,val,True,False
video-6,video-6__f004085__t136.200,136.2,data\frames\video-6\frame_000682.png,selected,val,False,False
video-6,video-6__f004091__t136.400,136.4,data\frames\video-6\frame_000683.png,selected,val,False,False
video-6,video-6__f004097__t136.600,136.6,data\frames\video-6\frame_000684.png,selected,val,False,False
video-6,video-6__f004103__t136.800,136.8,data\frames\video-6\frame_000685.png,selected,val,False,False
video-6,video-6__f004109__t137.000,137.0,data\frames\video-6\frame_000686.png,selected,val,True,False
video-6,video-6__f004115__t137.200,137.2,data\frames\video-6\frame_000687.png,selected,val,False,False
video-6,video-6__f004121__t137.400,137.4,data\frames\video-6\frame_000688.png,selected,val,False,False
video-6,video-6__f004127__t137.600,137.6,data\frames\video-6\frame_000689.png,selected,val,False,False
video-6,video-6__f004133__t137.800,137.8,data\frames\video-6\frame_000690.png,selected,val,False,False
video-6,video-6__f004139__t138.000,138.0,data\frames\video-6\frame_000691.png,selected,val,True,False
video-6,video-6__f004145__t138.200,138.2,data\frames\video-6\frame_000692.png,selected,val,False,False
video-6,video-6__f004151__t138.400,138.4,data\frames\video-6\frame_000693.png,selected,val,False,False
video-6,video-6__f004157__t138.600,138.6,data\frames\video-6\frame_000694.png,selected,val,False,False
video-6,video-6__f004163__t138.800,138.8,data\frames\video-6\frame_000695.png,selected,val,False,False
video-6,video-6__f004169__t139.000,139.0,data\frames\video-6\frame_000696.png,selected,val,True,False
video-6,video-6__f004175__t139.200,139.2,data\frames\video-6\frame_000697.png,selected,val,False,False
video-6,video-6__f004181__t139.400,139.4,data\frames\video-6\frame_000698.png,excluded_duplicate,val,False,False
video-6,video-6__f004187__t139.600,139.6,data\frames\video-6\frame_000699.png,excluded_duplicate,val,False,False
video-6,video-6__f004193__t139.800,139.8,data\frames\video-6\frame_000700.png,selected,val,False,False
video-6,video-6__f004199__t140.000,140.0,data\frames\video-6\frame_000701.png,selected,val,True,False
video-6,video-6__f004205__t140.200,140.2,data\frames\video-6\frame_000702.png,selected,val,False,False
video-6,video-6__f004211__t140.400,140.4,data\frames\video-6\frame_000703.png,selected,val,False,False
video-6,video-6__f004217__t140.600,140.6,data\frames\video-6\frame_000704.png,selected,val,False,False
video-6,video-6__f004223__t140.800,140.8,data\frames\video-6\frame_000705.png,selected,val,False,False
video-6,video-6__f004229__t141.000,141.0,data\frames\video-6\frame_000706.png,selected,val,True,False
video-6,video-6__f004235__t141.200,141.2,data\frames\video-6\frame_000707.png,selected,val,False,False
video-6,video-6__f004241__t141.400,141.4,data\frames\video-6\frame_000708.png,selected,val,False,False
video-6,video-6__f004247__t141.600,141.6,data\frames\video-6\frame_000709.png,selected,val,False,False
video-6,video-6__f004253__t141.800,141.8,data\frames\video-6\frame_000710.png,selected,val,False,False
video-6,video-6__f004259__t142.000,142.0,data\frames\video-6\frame_000711.png,selected,val,True,False
video-6,video-6__f004265__t142.200,142.2,data\frames\video-6\frame_000712.png,selected,val,False,False
video-6,video-6__f004271__t142.400,142.4,data\frames\video-6\frame_000713.png,selected,val,False,False
video-6,video-6__f004277__t142.600,142.6,data\frames\video-6\frame_000714.png,selected,val,False,False
video-6,video-6__f004283__t142.800,142.8,data\frames\video-6\frame_000715.png,selected,val,False,False
video-6,video-6__f004289__t143.000,143.0,data\frames\video-6\frame_000716.png,selected,val,True,False
video-6,video-6__f004295__t143.200,143.2,data\frames\video-6\frame_000717.png,excluded_duplicate,val,False,False
video-6,video-6__f004301__t143.400,143.4,data\frames\video-6\frame_000718.png,excluded_duplicate,val,False,False
video-6,video-6__f004307__t143.600,143.6,data\frames\video-6\frame_000719.png,selected,val,False,False
video-6,video-6__f004313__t143.800,143.8,data\frames\video-6\frame_000720.png,selected,val,False,False
video-6,video-6__f004319__t144.000,144.0,data\frames\video-6\frame_000721.png,selected,val,True,False
video-6,video-6__f004325__t144.200,144.2,data\frames\video-6\frame_000722.png,selected,val,False,False
video-6,video-6__f004331__t144.400,144.4,data\frames\video-6\frame_000723.png,selected,val,False,False
video-6,video-6__f004337__t144.600,144.6,data\frames\video-6\frame_000724.png,selected,val,False,False
video-6,video-6__f004343__t144.800,144.8,data\frames\video-6\frame_000725.png,selected,val,False,False
video-6,video-6__f004349__t145.000,145.0,data\frames\video-6\frame_000726.png,excluded_duplicate,val,True,False
video-6,video-6__f004355__t145.200,145.2,data\frames\video-6\frame_000727.png,selected,val,False,False
video-6,video-6__f004361__t145.400,145.4,data\frames\video-6\frame_000728.png,excluded_duplicate,val,False,False
video-6,video-6__f004367__t145.600,145.6,data\frames\video-6\frame_000729.png,selected,val,False,False
video-6,video-6__f004373__t145.800,145.8,data\frames\video-6\frame_000730.png,selected,val,False,False
video-6,video-6__f004379__t146.000,146.0,data\frames\video-6\frame_000731.png,selected,val,True,False
video-6,video-6__f004385__t146.200,146.2,data\frames\video-6\frame_000732.png,selected,val,False,False
video-6,video-6__f004391__t146.400,146.4,data\frames\video-6\frame_000733.png,selected,val,False,False
video-6,video-6__f004397__t146.600,146.6,data\frames\video-6\frame_000734.png,selected,val,False,False
video-6,video-6__f004403__t146.800,146.8,data\frames\video-6\frame_000735.png,selected,val,False,False
video-6,video-6__f004409__t147.000,147.0,data\frames\video-6\frame_000736.png,selected,val,True,False
video-6,video-6__f004415__t147.200,147.2,data\frames\video-6\frame_000737.png,excluded_duplicate,val,False,False
video-6,video-6__f004421__t147.400,147.4,data\frames\video-6\frame_000738.png,selected,val,False,False
video-6,video-6__f004427__t147.600,147.6,data\frames\video-6\frame_000739.png,selected,val,False,False
video-6,video-6__f004433__t147.800,147.8,data\frames\video-6\frame_000740.png,selected,val,False,False
video-6,video-6__f004439__t148.000,148.0,data\frames\video-6\frame_000741.png,selected,val,True,False
video-6,video-6__f004445__t148.200,148.2,data\frames\video-6\frame_000742.png,selected,val,False,False
video-6,video-6__f004451__t148.400,148.4,data\frames\video-6\frame_000743.png,selected,val,False,False
video-6,video-6__f004457__t148.600,148.6,data\frames\video-6\frame_000744.png,selected,val,False,False
video-6,video-6__f004463__t148.800,148.8,data\frames\video-6\frame_000745.png,selected,val,False,False
video-6,video-6__f004469__t149.000,149.0,data\frames\video-6\frame_000746.png,selected,val,True,False
video-6,video-6__f004475__t149.200,149.2,data\frames\video-6\frame_000747.png,selected,val,False,False
video-6,video-6__f004481__t149.400,149.4,data\frames\video-6\frame_000748.png,selected,val,False,False
video-6,video-6__f004487__t149.600,149.6,data\frames\video-6\frame_000749.png,selected,val,False,False
video-6,video-6__f004493__t149.800,149.8,data\frames\video-6\frame_000750.png,selected,val,False,False
video-6,video-6__f004499__t150.000,150.0,data\frames\video-6\frame_000751.png,selected,val,True,False
video-6,video-6__f004505__t150.200,150.2,data\frames\video-6\frame_000752.png,excluded_duplicate,val,False,False
video-6,video-6__f004511__t150.400,150.4,data\frames\video-6\frame_000753.png,selected,val,False,False
video-6,video-6__f004517__t150.600,150.6,data\frames\video-6\frame_000754.png,selected,val,False,False
video-6,video-6__f004523__t150.800,150.8,data\frames\video-6\frame_000755.png,excluded_duplicate,val,False,False
video-6,video-6__f004529__t151.000,151.0,data\frames\video-6\frame_000756.png,selected,val,True,False
video-6,video-6__f004535__t151.200,151.2,data\frames\video-6\frame_000757.png,excluded_duplicate,val,False,False
video-6,video-6__f004541__t151.400,151.4,data\frames\video-6\frame_000758.png,selected,val,False,False
video-6,video-6__f004547__t151.600,151.6,data\frames\video-6\frame_000759.png,excluded_duplicate,val,False,False
video-6,video-6__f004553__t151.800,151.8,data\frames\video-6\frame_000760.png,excluded_duplicate,val,False,False
video-6,video-6__f004559__t152.000,152.0,data\frames\video-6\frame_000761.png,excluded_duplicate,val,True,False
video-6,video-6__f004565__t152.200,152.2,data\frames\video-6\frame_000762.png,excluded_duplicate,val,False,False
video-6,video-6__f004571__t152.400,152.4,data\frames\video-6\frame_000763.png,selected,val,False,False
video-6,video-6__f004577__t152.600,152.6,data\frames\video-6\frame_000764.png,excluded_duplicate,val,False,False
video-6,video-6__f004583__t152.800,152.8,data\frames\video-6\frame_000765.png,excluded_duplicate,val,False,False
video-6,video-6__f004589__t153.000,153.0,data\frames\video-6\frame_000766.png,selected,val,True,False
video-6,video-6__f004595__t153.200,153.2,data\frames\video-6\frame_000767.png,excluded_duplicate,val,False,False
video-6,video-6__f004601__t153.400,153.4,data\frames\video-6\frame_000768.png,excluded_duplicate,val,False,False
video-6,video-6__f004607__t153.600,153.6,data\frames\video-6\frame_000769.png,selected,val,False,False
video-6,video-6__f004613__t153.800,153.8,data\frames\video-6\frame_000770.png,excluded_duplicate,val,False,False
video-6,video-6__f004619__t154.000,154.0,data\frames\video-6\frame_000771.png,excluded_duplicate,val,True,False
video-6,video-6__f004625__t154.200,154.2,data\frames\video-6\frame_000772.png,selected,val,False,False
video-6,video-6__f004631__t154.400,154.4,data\frames\video-6\frame_000773.png,excluded_duplicate,val,False,False
video-6,video-6__f004637__t154.600,154.6,data\frames\video-6\frame_000774.png,excluded_duplicate,val,False,False
video-6,video-6__f004643__t154.800,154.8,data\frames\video-6\frame_000775.png,excluded_duplicate,val,False,False
video-6,video-6__f004649__t155.000,155.0,data\frames\video-6\frame_000776.png,selected,val,True,False
video-6,video-6__f004655__t155.200,155.2,data\frames\video-6\frame_000777.png,excluded_duplicate,val,False,False
video-6,video-6__f004661__t155.400,155.4,data\frames\video-6\frame_000778.png,selected,val,False,False
video-6,video-6__f004667__t155.600,155.6,data\frames\video-6\frame_000779.png,excluded_duplicate,val,False,False
video-6,video-6__f004673__t155.800,155.8,data\frames\video-6\frame_000780.png,excluded_duplicate,val,False,False
video-6,video-6__f004679__t156.000,156.0,data\frames\video-6\frame_000781.png,excluded_duplicate,val,True,False
video-6,video-6__f004685__t156.200,156.2,data\frames\video-6\frame_000782.png,selected,val,False,False
video-6,video-6__f004691__t156.400,156.4,data\frames\video-6\frame_000783.png,excluded_duplicate,val,False,False
video-6,video-6__f004697__t156.600,156.6,data\frames\video-6\frame_000784.png,excluded_duplicate,val,False,False
video-6,video-6__f004703__t156.800,156.8,data\frames\video-6\frame_000785.png,excluded_duplicate,val,False,False
video-6,video-6__f004709__t157.000,157.0,data\frames\video-6\frame_000786.png,selected,val,True,False
video-6,video-6__f004715__t157.200,157.2,data\frames\video-6\frame_000787.png,selected,val,False,False
video-6,video-6__f004721__t157.400,157.4,data\frames\video-6\frame_000788.png,selected,val,False,False
video-6,video-6__f004727__t157.600,157.6,data\frames\video-6\frame_000789.png,selected,val,False,False
video-6,video-6__f004733__t157.800,157.8,data\frames\video-6\frame_000790.png,selected,val,False,False
video-6,video-6__f004739__t158.000,158.0,data\frames\video-6\frame_000791.png,selected,val,True,False
video-6,video-6__f004745__t158.200,158.2,data\frames\video-6\frame_000792.png,selected,val,False,False
video-6,video-6__f004751__t158.400,158.4,data\frames\video-6\frame_000793.png,selected,val,False,False
video-6,video-6__f004757__t158.600,158.6,data\frames\video-6\frame_000794.png,selected,val,False,False
video-6,video-6__f004763__t158.800,158.8,data\frames\video-6\frame_000795.png,selected,val,False,False
video-6,video-6__f004769__t159.000,159.0,data\frames\video-6\frame_000796.png,selected,val,True,False
video-6,video-6__f004775__t159.200,159.2,data\frames\video-6\frame_000797.png,selected,val,False,False
video-6,video-6__f004781__t159.400,159.4,data\frames\video-6\frame_000798.png,selected,val,False,False
video-6,video-6__f004787__t159.600,159.6,data\frames\video-6\frame_000799.png,selected,val,False,False
video-6,video-6__f004793__t159.800,159.8,data\frames\video-6\frame_000800.png,selected,val,False,False
video-6,video-6__f004799__t160.000,160.0,data\frames\video-6\frame_000801.png,selected,val,True,False
video-6,video-6__f004805__t160.200,160.2,data\frames\video-6\frame_000802.png,excluded_duplicate,val,False,False
video-6,video-6__f004811__t160.400,160.4,data\frames\video-6\frame_000803.png,selected,val,False,False
video-6,video-6__f004817__t160.600,160.6,data\frames\video-6\frame_000804.png,selected,val,False,False
video-6,video-6__f004823__t160.800,160.8,data\frames\video-6\frame_000805.png,excluded_duplicate,val,False,False
video-6,video-6__f004829__t161.000,161.0,data\frames\video-6\frame_000806.png,selected,val,True,False
video-6,video-6__f004835__t161.200,161.2,data\frames\video-6\frame_000807.png,excluded_duplicate,val,False,False
video-6,video-6__f004841__t161.400,161.4,data\frames\video-6\frame_000808.png,selected,val,False,False
video-6,video-6__f004847__t161.600,161.6,data\frames\video-6\frame_000809.png,selected,val,False,False
video-6,video-6__f004853__t161.800,161.8,data\frames\video-6\frame_000810.png,selected,val,False,False
video-6,video-6__f004859__t162.000,162.0,data\frames\video-6\frame_000811.png,selected,val,True,False
video-6,video-6__f004865__t162.200,162.2,data\frames\video-6\frame_000812.png,selected,val,False,False
video-6,video-6__f004871__t162.400,162.4,data\frames\video-6\frame_000813.png,selected,val,False,False
video-6,video-6__f004877__t162.600,162.6,data\frames\video-6\frame_000814.png,selected,val,False,False
video-6,video-6__f004883__t162.800,162.8,data\frames\video-6\frame_000815.png,selected,val,False,False
video-6,video-6__f004889__t163.000,163.0,data\frames\video-6\frame_000816.png,selected,val,True,False
video-6,video-6__f004895__t163.200,163.2,data\frames\video-6\frame_000817.png,selected,val,False,False
video-6,video-6__f004901__t163.400,163.4,data\frames\video-6\frame_000818.png,selected,val,False,False
video-6,video-6__f004907__t163.600,163.6,data\frames\video-6\frame_000819.png,selected,val,False,False
video-6,video-6__f004913__t163.800,163.8,data\frames\video-6\frame_000820.png,selected,val,False,False
video-6,video-6__f004919__t164.000,164.0,data\frames\video-6\frame_000821.png,selected,val,True,False
video-6,video-6__f004925__t164.200,164.2,data\frames\video-6\frame_000822.png,selected,val,False,False
video-6,video-6__f004931__t164.400,164.4,data\frames\video-6\frame_000823.png,selected,val,False,False
video-6,video-6__f004937__t164.600,164.6,data\frames\video-6\frame_000824.png,selected,val,False,False
video-6,video-6__f004943__t164.800,164.8,data\frames\video-6\frame_000825.png,selected,val,False,False
video-6,video-6__f004949__t165.000,165.0,data\frames\video-6\frame_000826.png,selected,val,True,False
video-6,video-6__f004955__t165.200,165.2,data\frames\video-6\frame_000827.png,selected,val,False,False
video-6,video-6__f004961__t165.400,165.4,data\frames\video-6\frame_000828.png,selected,val,False,False
video-6,video-6__f004967__t165.600,165.6,data\frames\video-6\frame_000829.png,excluded_duplicate,val,False,False
